repo,title,body,created_at,closed_at,issue_url,labels,additions,deletions,diff_file_name
ReactiveX/RxJava,Replaces AtomicReference with a length 1 array,"This patch replaces the usage of an AtomicReference in BlockingObservable::forEach to hold
an exception set from within a closure with an array of length 1, thus avoiding the cost of
the memory barriers issued when the AtomicReference's internal volatile field is accessed.
",2014-01-12 13:24:01,2014-02-11 20:36:02,https://api.github.com/repos/ReactiveX/RxJava/issues/743,[],6,7,ReactiveX_RxJava_pull_743.diff
ReactiveX/RxJava,Build with Gradle 1.10.,"Required that the IDE plugins also be applied to the root, because of the improved Scala support with the IDEA plugin.
",2014-01-11 13:54:28,2014-01-12 00:16:50,https://api.github.com/repos/ReactiveX/RxJava/issues/742,[],3,4,ReactiveX_RxJava_pull_742.diff
ReactiveX/RxJava,"Zip with iterable, removed old aggregator version and updated tests","Listed in #653.
",2014-01-11 12:22:27,2014-01-14 08:18:51,https://api.github.com/repos/ReactiveX/RxJava/issues/741,[],524,393,ReactiveX_RxJava_pull_741.diff
ReactiveX/RxJava,Timeout with selector overloads,"Listed in #653.
",2014-01-11 10:58:14,2014-01-14 03:46:02,https://api.github.com/repos/ReactiveX/RxJava/issues/740,[],474,0,ReactiveX_RxJava_pull_740.diff
ReactiveX/RxJava,Debounce with selector,"Listed in #653
",2014-01-11 09:40:43,2014-01-14 03:45:11,https://api.github.com/repos/ReactiveX/RxJava/issues/739,[],260,1,ReactiveX_RxJava_pull_739.diff
ReactiveX/RxJava,Publish and PublishLast overloads,"Listed in #653

These operators use the existing multicast and subject infrastructure so I omitted any direct tests.
",2014-01-11 08:32:05,2014-01-14 03:43:32,https://api.github.com/repos/ReactiveX/RxJava/issues/738,[],78,1,ReactiveX_RxJava_pull_738.diff
ReactiveX/RxJava,MergeMap with Iterable and resultSelector overloads,"Listed in #653.
",2014-01-10 14:44:42,2014-01-14 03:41:12,https://api.github.com/repos/ReactiveX/RxJava/issues/736,[],727,0,ReactiveX_RxJava_pull_736.diff
ReactiveX/RxJava,Window with Observable boundary.,"Listed in issue #653.
",2014-01-10 13:34:37,2014-01-14 03:36:06,https://api.github.com/repos/ReactiveX/RxJava/issues/735,[],380,0,ReactiveX_RxJava_pull_735.diff
ReactiveX/RxJava,Delay with subscription and item delaying observables.,"Listed in #653

Note: onError and onCompleted events of the source are immediately propagated and will prevent emitting any pending values.
",2014-01-10 12:24:47,2014-01-14 03:35:27,https://api.github.com/repos/ReactiveX/RxJava/issues/734,[],555,0,ReactiveX_RxJava_pull_734.diff
ReactiveX/RxJava,Buffer with Observable boundary.,"Mentined in Issue #653.
- 1 overload where the user can specify the capacity of the internal buffer.
",2014-01-10 10:44:26,2014-01-14 03:32:10,https://api.github.com/repos/ReactiveX/RxJava/issues/733,[],296,2,ReactiveX_RxJava_pull_733.diff
ReactiveX/RxJava,Ported groupByUntil function to scala-adapter,"Ported the groupByUntil function to scala-adapter. This is my first time contributing, please let me know if anything is off.
",2014-01-09 21:12:48,2014-01-14 18:51:37,https://api.github.com/repos/ReactiveX/RxJava/issues/732,[],42,7,ReactiveX_RxJava_pull_732.diff
ReactiveX/RxJava,Replaced 'Thread.sleep' with 'CountDownLatch' to fix the flaky test failures,"Fixed the test failures in https://github.com/Netflix/RxJava/issues/383#issuecomment-30081304 and #581
",2014-01-09 13:30:37,2014-01-09 17:45:03,https://api.github.com/repos/ReactiveX/RxJava/issues/731,[],17,20,ReactiveX_RxJava_pull_731.diff
ReactiveX/RxJava,Improve Error Handling and Stacktraces When Unsubscribe Fails,"The stacktraces were a mess when onError failed or was not implemented and unsubscribe also failed.
That is a far edge case and means code is broken and breaking the Rx contracts … but that’s just when we need clear stacktraces.
The CompositeException and SafeObserver class now do a dance and wire together a causal chain to provide a stacktrace that can identity all the points of error.
Also standardized and simplified the RxJavaPlugin.onErrorHandler while working in the vicinity.

This came about after I was asked to help debug a problem and couldn’t do it by looking at the thrown exception, I had to use a debugger and step through.
",2014-01-09 06:32:56,2014-01-09 06:51:04,https://api.github.com/repos/ReactiveX/RxJava/issues/730,[],433,57,ReactiveX_RxJava_pull_730.diff
ReactiveX/RxJava,ImmediateScheduler optimization for toObservableIterable,"- the ImmediateScheduler no longer schedules itself but uses a loop
- 10-20x faster to use a loop rather than schedule itself recursively
",2014-01-07 02:07:06,2014-01-07 02:20:14,https://api.github.com/repos/ReactiveX/RxJava/issues/727,[],179,152,ReactiveX_RxJava_pull_727.diff
ReactiveX/RxJava,The test has to wait on each action independently.,"Reduced the size of the iterable because I think it was blowing through the stack.
",2014-01-06 23:06:45,2014-01-09 17:43:26,https://api.github.com/repos/ReactiveX/RxJava/issues/726,[],20,5,ReactiveX_RxJava_pull_726.diff
ReactiveX/RxJava,Simpler computation/io naming for Schedulers,"- simpler (no one remembers the current names when talking about them)
- does not tie naming to a particular implementation involving thread pools versus a pool of event loops or something similar (as we likely will change the implementation, see https://github.com/Netflix/RxJava/issues/713)
",2014-01-06 21:29:05,2014-01-06 22:05:31,https://api.github.com/repos/ReactiveX/RxJava/issues/725,[],34,2,ReactiveX_RxJava_pull_725.diff
ReactiveX/RxJava,Revert use of CurrentThreadScheduler for Observable.from,"Use ImmediateScheduler as performance is 4x faster and CurrentThreadScheduler currently offers no benefit (it doesn’t solve the unsubscribe problem).

Performance numbers:

```
 * Observable.from(Arrays.asList(1L, 2L, 3L, 4L, 5L, 6L, 7L, 8L, 9L, 10L), scheduler);
 *
 * --- Schedulers.immediate() ---
 *
 * Run: 0 - 1,849,947 ops/sec
 * Run: 1 - 2,076,067 ops/sec
 * Run: 2 - 2,114,688 ops/sec
 * Run: 3 - 2,114,301 ops/sec
 * Run: 4 - 2,102,543 ops/sec
 *
 * --- Schedulers.currentThread() ---
 *
 * Run: 0 - 548,862 ops/sec
 * Run: 1 - 559,955 ops/sec
 * Run: 2 - 581,412 ops/sec
 * Run: 3 - 562,187 ops/sec
 * Run: 4 - 565,723 ops/sec

 * Observable.from(Arrays.asList(1L), scheduler);
 *
 * --- Schedulers.immediate() ---
 *
 * Run: 10 - 4,113,672 ops/sec
 * Run: 11 - 4,068,351 ops/sec
 * Run: 12 - 4,070,318 ops/sec
 * Run: 13 - 4,161,793 ops/sec
 * Run: 14 - 4,156,725 ops/sec
 *
 * --- Schedulers.currentThread() ---
 *
 * Run: 10 - 1,692,286 ops/sec
 * Run: 11 - 1,765,054 ops/sec
 * Run: 12 - 1,763,100 ops/sec
 * Run: 13 - 1,770,907 ops/sec
 * Run: 14 - 1,732,291 ops/sec
```
",2014-01-06 21:28:54,2014-01-06 22:05:07,https://api.github.com/repos/ReactiveX/RxJava/issues/724,[],177,2,ReactiveX_RxJava_pull_724.diff
ReactiveX/RxJava,Deprecate multiple arity ‘from’,"- added @Deprecated annotations where it was only part of the Javadoc
- deprecated ‘where’ which is a duplicate of `filter` kept from early days matching Rx.Net

See https://github.com/Netflix/RxJava/issues/686
",2014-01-06 20:56:05,2014-01-06 21:06:02,https://api.github.com/repos/ReactiveX/RxJava/issues/723,[],27,0,ReactiveX_RxJava_pull_723.diff
ReactiveX/RxJava,Added `Observable.timeout` wrappers to scala adapter,"Added the four timeout methods on Observable in the Scala adaptor. Note
for the java/scala type interop:
http://stackoverflow.com/q/20912151
",2014-01-04 17:17:48,2014-01-09 17:44:38,https://api.github.com/repos/ReactiveX/RxJava/issues/720,[],79,4,ReactiveX_RxJava_pull_720.diff
ReactiveX/RxJava,Implemented the Merge overloads,"Hi, this PR implemented the overloads of `merge` in #62. Please take a look.
",2014-01-03 16:36:43,2014-01-14 03:29:04,https://api.github.com/repos/ReactiveX/RxJava/issues/718,[],322,163,ReactiveX_RxJava_pull_718.diff
ReactiveX/RxJava,Added ConnectableObservable,"Fixed test
Added overload for scan
Added trivial test for scan
",2014-01-03 05:32:34,2014-01-03 16:41:12,https://api.github.com/repos/ReactiveX/RxJava/issues/717,[],83,13,ReactiveX_RxJava_pull_717.diff
ReactiveX/RxJava,Add missing type hint to clojure example,"#623
",2014-01-02 23:25:09,2014-01-03 00:23:47,https://api.github.com/repos/ReactiveX/RxJava/issues/715,[],3,1,ReactiveX_RxJava_pull_715.diff
ReactiveX/RxJava,rxjava-computation-expressions,"The conditional operators are going in this contrib module.

See https://github.com/Netflix/RxJava/issues/683
",2014-01-02 22:39:49,2014-01-02 22:49:25,https://api.github.com/repos/ReactiveX/RxJava/issues/714,[],418,293,ReactiveX_RxJava_pull_714.diff
ReactiveX/RxJava,Fix Scheduler Memory Leaks,"The `NewThreadScheduler`, `CurrentThreadScheduler` and `ExecutorScheduler` all had memory leaks when doing recursion with the `Func2` method signature. This pull request fixes that along with improving the unit test coverage.

The fix involved treating ""outer"" and ""inner"" schedulers differently, with ""inner"" being the place where recursion happens.

The memory behavior can be tested using `TestRecursionMemoryUsage`.

This fixes the problems reported in https://github.com/Netflix/RxJava/pull/643 and  https://github.com/Netflix/RxJava/pull/648 but does not change the `Scheduler` or `Subscription` interfaces or public implementation details.
",2013-12-31 19:07:20,2014-01-02 05:12:31,https://api.github.com/repos/ReactiveX/RxJava/issues/712,[],1591,905,ReactiveX_RxJava_pull_712.diff
ReactiveX/RxJava,Created new wiki page for the operators in the Async class,"...adjusted javadoc links accordingly
...added new sections for previously un-wiki-documented operators in Async
...added links to those in javadocs
",2013-12-31 00:49:53,2013-12-31 00:57:28,https://api.github.com/repos/ReactiveX/RxJava/issues/710,[],68,46,ReactiveX_RxJava_pull_710.diff
ReactiveX/RxJava,Lotsa javadoc improvements,"- diagrams for previously-undiagram'd methods
- links to wiki docs where available
- standardizing format & nomenclature
",2013-12-30 22:23:32,2013-12-30 22:38:11,https://api.github.com/repos/ReactiveX/RxJava/issues/709,[],452,443,ReactiveX_RxJava_pull_709.diff
ReactiveX/RxJava,Combine latest fix,"Manual merge of https://github.com/Netflix/RxJava/pull/616

I would like to get a version of this that doesn't use a lock in the `onNext` method but have chosen to merge this for now to get the functionality correct and then followup later with a refactor or rewrite when I or someone else has time.
",2013-12-30 18:18:55,2013-12-30 18:19:01,https://api.github.com/repos/ReactiveX/RxJava/issues/708,[],328,522,ReactiveX_RxJava_pull_708.diff
ReactiveX/RxJava,Merge of rxjava-async-util,"Manual merge of https://github.com/Netflix/RxJava/pull/704
",2013-12-30 17:59:27,2013-12-30 18:06:49,https://api.github.com/repos/ReactiveX/RxJava/issues/707,[],3426,1197,ReactiveX_RxJava_pull_707.diff
ReactiveX/RxJava,Clean merge of rxjava-async-util,"Manual merge of https://github.com/Netflix/RxJava/pull/704 by cherry picking relevant changes.
",2013-12-30 17:14:47,2013-12-30 17:28:12,https://api.github.com/repos/ReactiveX/RxJava/issues/706,[],2190,507,ReactiveX_RxJava_pull_706.diff
ReactiveX/RxJava,adjust javadocs for new sumFoo()/averageFoo() method names,,2013-12-29 03:03:51,2013-12-29 03:18:21,https://api.github.com/repos/ReactiveX/RxJava/issues/705,[],16,16,ReactiveX_RxJava_pull_705.diff
ReactiveX/RxJava,New contrib module: rxjava-async-util,"- Added startFuture, deferFuture, forEachFuture operators.
- Left out the CancellationToken resembling overloads as I was in doubt they can be meaningfully used. If a task is cancelled, it is enough to check the Thread.currentThread().isInterrupted() flag.
",2013-12-28 01:02:05,2013-12-30 17:14:58,https://api.github.com/repos/ReactiveX/RxJava/issues/704,[],3426,1198,ReactiveX_RxJava_pull_704.diff
ReactiveX/RxJava,Small Tweaks,"Some small changes while reviewing code.
",2013-12-27 23:00:03,2013-12-27 23:00:08,https://api.github.com/repos/ReactiveX/RxJava/issues/703,[],19,8,ReactiveX_RxJava_pull_703.diff
ReactiveX/RxJava,Collect Operator,"Added with @headinthebox while reviewing Java 8 Streams https://github.com/Netflix/RxJava/issues/678
",2013-12-27 21:57:57,2013-12-27 21:58:02,https://api.github.com/repos/ReactiveX/RxJava/issues/701,[],58,0,ReactiveX_RxJava_pull_701.diff
ReactiveX/RxJava,various javadoc improvements,"- diagrams for skip(t), single(), take(t), skipLast(t)
- adding diagrams, improving javadocs for sumFoo/averageFoo operators
- adding diagram to repeat()
",2013-12-27 21:49:23,2013-12-27 23:02:21,https://api.github.com/repos/ReactiveX/RxJava/issues/700,[],190,99,ReactiveX_RxJava_pull_700.diff
ReactiveX/RxJava,Repeat Operator,"- merge and slight modification of https://github.com/Netflix/RxJava/pull/518 done with @headinthebox 
",2013-12-27 21:33:44,2013-12-27 21:33:49,https://api.github.com/repos/ReactiveX/RxJava/issues/699,[],158,2,ReactiveX_RxJava_pull_699.diff
ReactiveX/RxJava,Merge of Pull 657: Average and Sum,,2013-12-27 21:13:26,2013-12-27 21:13:31,https://api.github.com/repos/ReactiveX/RxJava/issues/698,[],1078,3,ReactiveX_RxJava_pull_698.diff
ReactiveX/RxJava,Manual Merge of Pull #667,"Manual merge of https://github.com/Netflix/RxJava/pull/667
",2013-12-27 20:22:41,2013-12-27 20:22:47,https://api.github.com/repos/ReactiveX/RxJava/issues/697,[],700,13,ReactiveX_RxJava_pull_697.diff
ReactiveX/RxJava,New contrib module: rxjava-async-util,"Home for async utility functions with juc.Future, Actions, Functions etc that don’t need to be in rxjava-core.

As per discussions at:
- https://github.com/Netflix/RxJava/pull/646#issuecomment-31147005
- https://github.com/Netflix/RxJava/pull/645#issuecomment-31146492
- https://github.com/Netflix/RxJava/pull/622#issuecomment-31144128

/cc @akarnokd
",2013-12-27 18:56:30,2013-12-27 21:43:19,https://api.github.com/repos/ReactiveX/RxJava/issues/696,[],708,508,ReactiveX_RxJava_pull_696.diff
ReactiveX/RxJava,"Change page from ""Mathematical Operators"" to ""Mathematical and Aggregate Operators""","- move toList, reduce, concat, toSortedList, toMap, and toMultiMap to that page
- deprecate aggregate in favor of reduce

[should I move takeLast, last, and takeLastBuffer to the Aggregate operators page? they don't operate on the aggregate, exactly, but they do wait until the source completes before emitting anything]
",2013-12-26 19:31:11,2013-12-27 16:28:40,https://api.github.com/repos/ReactiveX/RxJava/issues/694,[],257,185,ReactiveX_RxJava_pull_694.diff
ReactiveX/RxJava,Kotlin M6.2,"Version updated for Kotlin M6.2
",2013-12-26 14:40:19,2013-12-26 16:15:48,https://api.github.com/repos/ReactiveX/RxJava/issues/693,[],2,2,ReactiveX_RxJava_pull_693.diff
ReactiveX/RxJava,javadoc improvements:,"- diagrams for switchLatest, mergeMap, concatMap, switchMap, mapWithIndex, doOnNext
- change text to note deprecation of aggregate
- standardized formatting
- force image size in ReplaySubject javadoc
",2013-12-24 20:11:15,2013-12-24 20:37:05,https://api.github.com/repos/ReactiveX/RxJava/issues/691,[],21,19,ReactiveX_RxJava_pull_691.diff
ReactiveX/RxJava,Fixed Scala bindings,,2013-12-24 18:36:05,2013-12-24 18:43:03,https://api.github.com/repos/ReactiveX/RxJava/issues/690,[],53,26,ReactiveX_RxJava_pull_690.diff
ReactiveX/RxJava,Removed ObserverBase,"For issue #674

Removed ObserverBase and adapted JoinObserver1.
",2013-12-24 15:32:45,2013-12-27 16:31:10,https://api.github.com/repos/ReactiveX/RxJava/issues/689,[],41,93,ReactiveX_RxJava_pull_689.diff
ReactiveX/RxJava,Fix SafeObserver handling of onComplete errors,"Fixes https://github.com/Netflix/RxJava/issues/630
",2013-12-24 06:56:22,2013-12-24 06:56:27,https://api.github.com/repos/ReactiveX/RxJava/issues/688,[],247,32,ReactiveX_RxJava_pull_688.diff
ReactiveX/RxJava,API Design Tweaks,"Some changes resulting from review with @headinthebox and @jhusain

General principles pursued are to simplify the mental model and surface area of the API.
",2013-12-24 05:13:23,2013-12-24 06:25:26,https://api.github.com/repos/ReactiveX/RxJava/issues/670,[],118,97,ReactiveX_RxJava_pull_670.diff
ReactiveX/RxJava,Javadoc improvements:,"- diagrams for switchCase, doWhile, whileDo, ifThen, delaySubscription, single, singleOrDefault, takeFirst, takeLast (and variant forms of these)
- standardizing javadoc comment formatting
- standardizing nomenclature
",2013-12-24 01:14:47,2013-12-24 05:14:09,https://api.github.com/repos/ReactiveX/RxJava/issues/669,[],296,209,ReactiveX_RxJava_pull_669.diff
ReactiveX/RxJava,Operator forIterable 2,"Split from #636

This operator behaves differently than `concat(Iterable)`. It allows projecting a potentially infinite sequence onto Observables concatenated one after each other. The input Iterable sequence is not traversed upfront like concat(Iterable) and concat(Observable) would do.
",2013-12-24 00:26:48,2013-12-27 20:07:37,https://api.github.com/repos/ReactiveX/RxJava/issues/668,[],359,0,ReactiveX_RxJava_pull_668.diff
ReactiveX/RxJava,"Operators Skip, SkipLast, Take with time","Rebased version, without the drain scheduler variant.
- Fixes issue mentioned in #666 as well.
",2013-12-23 23:52:07,2013-12-27 20:22:48,https://api.github.com/repos/ReactiveX/RxJava/issues/667,[],686,6,ReactiveX_RxJava_pull_667.diff
ReactiveX/RxJava,GroupByUntil with maxGroups,"Split from #641

Purpose: limit the active groups to a certain number. If new group is opened, the oldest group is closed.
",2013-12-23 22:36:24,2013-12-27 21:34:56,https://api.github.com/repos/ReactiveX/RxJava/issues/665,[],189,21,ReactiveX_RxJava_pull_665.diff
ReactiveX/RxJava,Operation AsObservable,"Split from PR #641
",2013-12-23 22:21:10,2013-12-27 16:31:56,https://api.github.com/repos/ReactiveX/RxJava/issues/664,[],46,0,ReactiveX_RxJava_pull_664.diff
ReactiveX/RxJava,BO.collect and BO.chunkify,"Refactored BO.collect and BO.chunkify out of PR #636

Mentioned in issue #634
",2013-12-23 21:47:54,2014-02-11 20:34:17,https://api.github.com/repos/ReactiveX/RxJava/issues/663,[],500,0,ReactiveX_RxJava_pull_663.diff
ReactiveX/RxJava,Subscriptions Rewrite,"Refactor rewrite of Subscriptions by @headinthebox and myself after reviewing the various different implementations.
- We removed `SingleAssignmentSubscription` while trying to reduce surface area and simplify code.
- Moved to a non-blocking state-machine model that does not lock or busy spin during ""mutation states""
",2013-12-23 20:38:33,2013-12-23 20:38:38,https://api.github.com/repos/ReactiveX/RxJava/issues/661,[],391,384,ReactiveX_RxJava_pull_661.diff
ReactiveX/RxJava,Hopefully fixed missing notifications if part of the subscription is del...,"...ayed.

Fix suggestion to issue #658.

Basically it is a ""spin-lock"" between onNext and the subscription. It has the additional effect of locking out concurrent subscriptions, but these would most likely clash on the state-swap anyway.
",2013-12-23 20:08:54,2013-12-27 21:33:57,https://api.github.com/repos/ReactiveX/RxJava/issues/660,[],207,6,ReactiveX_RxJava_pull_660.diff
ReactiveX/RxJava,Missing fixes from the subject rewrite,"Two small changes:
- Prevent overwriting the terminal notification in `BehaviorSubject` so new subscribers to a terminated subject can see the error/completion.
- Call `Thread.currentThread().interrupt()` if the `terminationLatch.await()` throws.
",2013-12-23 19:46:41,2013-12-23 22:47:12,https://api.github.com/repos/ReactiveX/RxJava/issues/659,[],58,6,ReactiveX_RxJava_pull_659.diff
ReactiveX/RxJava,"Operations Aggregate, Average and Sum with selector","Issue #653

Remarks:
- I know we can combine ops to get one of the new aggregate variant, but I think it might be worth having a direct version which avoids nesting several layers of Observables, Observers and Subscriptions.
- The `averageInteger` and `sumInteger` (and the other types) are handy if we want to use chained operation invocations (with less overhead):

``` java
Observable.from(""a"", ""bb"", ""ccc"").sumInteger(s -> s.length())
    .toBlockingObservable().single();
```

instead of

``` java
Observable.sumIntegers(Observable.from(""a"", ""bb"", ""ccc"").map(s -> s.length()))
    .toBlockingObservable().single();
```
",2013-12-23 18:18:25,2013-12-27 21:13:33,https://api.github.com/repos/ReactiveX/RxJava/issues/657,[],1304,1,ReactiveX_RxJava_pull_657.diff
ReactiveX/RxJava,"Skip, SkipLast, Take, TakeLast with time","Issue #653
",2013-12-23 01:03:20,2013-12-23 23:18:47,https://api.github.com/repos/ReactiveX/RxJava/issues/655,[],960,4,ReactiveX_RxJava_pull_655.diff
ReactiveX/RxJava,"Empty, Error and Never overloads with type witness","Witness variants for #653.
",2013-12-22 22:35:03,2013-12-23 22:22:13,https://api.github.com/repos/ReactiveX/RxJava/issues/654,[],89,1,ReactiveX_RxJava_pull_654.diff
ReactiveX/RxJava,Subjects fixes performance improvements,"Based on PR #651 

Improvements upon Ben's excellent work:
- (Original performance for me was 1.662.152 ops/sec on average.)
- Storing subscriptions and observers in arrays rather than in a Map inside `SubjectSubscriptionManager.`. This adds +2.340.000 ops/sec on average; total ~ 4.000.000 ops/sec so far.
- `SafeObserver` uses a volatile for the actual Observer which is swapped to a `nopObserver` if a terminal case occurs. This avoids an atomic get and if statement and adds a +100.000 ops/second on average; total ~4.100.000 ops/sec so far.
- I suggest adding a create option to set the initial buffer size (not done here) which would reduce the number of array-resizes. With 2048 as a sweet spot on my machine, this adds +1.100.000 ops/second; total 5.200.000 so far.

**Bounded version**
We have a boundable ReplaySubject in main named `CustomReplaySubject` and PR #649 to improve a bit upon its performance. It might benefit from the changes above as well. It would be more tricky implementation in terms of the replay operation, since the buffer would be in constant virtual index motion (including its start and end), so observers would need to atomically get a value from it whose index could get below the virtual start index of the buffer. Will think about this.
",2013-12-22 14:00:52,2013-12-23 18:36:33,https://api.github.com/repos/ReactiveX/RxJava/issues/652,[],1264,668,ReactiveX_RxJava_pull_652.diff
ReactiveX/RxJava,"Subjects Refactor - Non-Blocking, Common Abstraction, Performance","These changes evolved out of reviewing pull request https://github.com/Netflix/RxJava/pull/605 and code reviewing master branch with @headinthebox and validating functionality against .Net. I also spent some time to figure out a non-blocking design that I believe is working.

The results for `ReplaySubject` is that it performs faster than what is currently in master and does not block in almost all cases. I have not yet perf-tested the other 3 Subjects.
- Common logic composed inside SubjectSubscriptionManager used by all 4 Subjects
- ReplaySubject does not block while replaying to new subscribers
- Added unit tests and fixed behavior while reviewing with @headinthebox compared to Rx.Net
- Uses mostly non-blocking approach (I believe it’s all correct, unit and long running tests have been used to prove it. The tests found concurrency problems during development and became stable once I got the design correct. As with all concurrent code I may be missing something.)
  - The only place it blocks is if a new Observer subscribes, completes replay and `onComplete`/`onError` are in process. It will wait for those to complete before applying the terminal state on itself.

As for performance, for relative comparison my machine gets these numbers for the master branch:

```
     * ArrayList with raw values & synchronized access
     * 
     * Run: 10 - 11,993,341 ops/sec
     * Run: 11 - 11,719,523 ops/sec
     * Run: 12 - 11,965,214 ops/sec
     * Run: 13 - 11,814,730 ops/sec
     * Run: 14 - 11,947,459 ops/sec
```

This commit gets these numbers:

```
     * ArrayList with raw values & non-blocking (no synchronization)
     * 
     * Run: 10 - 16,069,678 ops/sec
     * Run: 11 - 15,954,688 ops/sec
     * Run: 12 - 16,158,874 ops/sec
     * Run: 13 - 16,209,504 ops/sec
     * Run: 14 - 16,151,174 ops/sec
```

I'm curious about adding bounded support and using a circular-array rather than ArrayList and seeing if it performs better.

The performance tests are inside `SubjectPerformanceTests` and inspired by tests done in the non-blocking code workshop with Martin Thompson. 

Some of the code is not as elegant as I'd like but was done for performance reasons. For example, I had a much more elegant version using a simple linked list but it had horrible performance. Another example is that using `Notification` to wrap every `onNext` so we have a single data structure is very inefficient so it maintains `T` without wrapping and then conditional logic to check for terminal state. These and other things have been determined while doing perf tests during development and I have consciously moved towards performance rather than the most elegant code.

I'd appreciate feedback on concurrency problems if any exist or ways of getting more performance out while achieving the same functional requirements.
",2013-12-22 07:10:35,2013-12-23 18:36:32,https://api.github.com/repos/ReactiveX/RxJava/issues/651,[],1246,660,ReactiveX_RxJava_pull_651.diff
ReactiveX/RxJava,"Refactored BoundedReplaySubject, concurrency enhancements.","Refactored the formerly `rx.operators.OperationReplay.CustomReplaySubject` into `rx.subjects.BoundedReplaySubject` with all sorts of `create` factory methods.

Also mentioned in the [forum](https://groups.google.com/forum/#!topic/rxjava/SqwS5kz-lRA).

Changed to the concurrency logic:

The former `Lock` is now split into a `ReadWriteLock`. In write phase, the buffer is updated; in read phase, the observers are notified. New subscribers will enter the read phase so replaying can be run in-parallel with the already subscribed observers.

However, the source side of the subject is still blocked while replaying. I can't imagine any non-convoluted way to make this less blocking or lock free.
",2013-12-20 23:02:16,2013-12-22 14:23:37,https://api.github.com/repos/ReactiveX/RxJava/issues/649,[],793,644,ReactiveX_RxJava_pull_649.diff
ReactiveX/RxJava,Reentrant scheduling2,"Revised version of PR #643.
- Added `scheduleRunnable()` overloads to `Scheduler` directly to avoid constant wrapping between `Runnable` and `Action0`.
- Removed the helper interface.
- Reworked `ReentrantScheduler` to work with a parent scheduler directly.
- Replaced `ForwardSubscription` with `IncrementalSubscription` as the first one didn't correctly managed the orderly nature of swapping subscriptions: an unfortunate thread scheduling could have swapped in an older subscription before a new subscription.

In my opinion, the `Scheduler` and its implementations should use `Runnable` as the internal unit of work instead of `Action0`. Since the `Executor`s require `Runnable` anyway, less wrapping means less memory and better performance. The `Scheduler` interface can retain the `Action0` overloads but no other implementation should need to deal with them.
",2013-12-20 20:34:03,2014-01-02 05:12:53,https://api.github.com/repos/ReactiveX/RxJava/issues/648,[],641,60,ReactiveX_RxJava_pull_648.diff
ReactiveX/RxJava,Operation Generate + Timed,"Issue #49

I hope the `Func1<TState, Long>, TimeUnit` will suffice.

I kept the absolute time variant in the `OperationGenerate` and in tests but haven't exposed them in `Observable`.
",2013-12-20 17:35:04,2014-01-02 20:36:04,https://api.github.com/repos/ReactiveX/RxJava/issues/647,[],860,0,ReactiveX_RxJava_pull_647.diff
ReactiveX/RxJava,Operator BO.forEachFuture,"Issue #634

I tried to find a random place in BO but it is likely this or the other PRs will not merge one after another.
",2013-12-20 13:45:13,2013-12-27 18:58:52,https://api.github.com/repos/ReactiveX/RxJava/issues/646,[],745,0,ReactiveX_RxJava_pull_646.diff
ReactiveX/RxJava,Operators: startFuture (StartAsync) and deferFuture (DeferAsync),"Issue #634

They are basically 1-2 layer deep indirections around Futures and Observables.
",2013-12-20 10:06:46,2013-12-27 18:58:47,https://api.github.com/repos/ReactiveX/RxJava/issues/645,[],1098,0,ReactiveX_RxJava_pull_645.diff
ReactiveX/RxJava,Throw the checked exception without declaring it.,"It uses the deprecated method Thread.stop(Throwable) to throw an exception without declaring it.
",2013-12-20 00:28:49,2014-01-02 20:01:58,https://api.github.com/repos/ReactiveX/RxJava/issues/644,[],28,16,ReactiveX_RxJava_pull_644.diff
